name,benefits
홈플러스 삼성카드,"[{'benefit_name': '대형마트', 'benefit_detail': '홈플러스 최대 5% 결제일할인'}, {'benefit_name': '의료', 'benefit_detail': '의료비 5% 결제일할인'}, {'benefit_name': '주유', 'benefit_detail': 'GS칼텍스 리터당 80원 결제일할인'}, {'benefit_name': '통신', 'benefit_detail': '이동통신 5% 결제일할인'}, {'benefit_name': '영화', 'benefit_detail': '영화 5천원 결제일할인'}, {'benefit_name': '문화', 'benefit_detail': '디지털콘텐츠 30% 결제일할인'}, {'benefit_name': '카페/베이커리', 'benefit_detail': '커피전문점/제과점 10% 결제일할인'}]"
신한카드 Deep Once Plus,"[{'benefit_name': '연회비지원', 'benefit_detail': '신규 고객 연회비 100% 캐시백!신규 회원이면 참여 가능!'}, {'benefit_name': '관리비', 'benefit_detail': '공과금 납부 연간 최대 21만P 적립월 최대 6천 포인트 적립'}, {'benefit_name': '문화', 'benefit_detail': '넷플릭스,멜론 등 연 최대21만P적립월 최대 6천 포인트 적립'}, {'benefit_name': '카페/베이커리', 'benefit_detail': '카페,편의점,해외 연 최대 9만P적립월 최대 3천 포인트 적립'}, {'benefit_name': '렌탈', 'benefit_detail': '렌탈비 연간 최대 42만P 적립월 최대 7천 포인트 적립'}]"
신한카드 My TeenS,"[{'benefit_name': '편의점', 'benefit_detail': 'GS POP 서비스기프티콘 서비스'}]"
신한카드 Unboxing,"[{'benefit_name': '연회비지원', 'benefit_detail': '신규 고객 연회비 100% 캐시백!신규 회원이면 참여 가능!'}, {'benefit_name': '쇼핑', 'benefit_detail': '쇼핑 10% 캐시백 서비스언박싱 스페셜 할인 서비스'}, {'benefit_name': '대형마트', 'benefit_detail': '이마트, 홈플러스, 롯데마트대형마트 이용금액 10% 현금 캐시백'}, {'benefit_name': '편의점', 'benefit_detail': 'CU, GS25, 세븐일레븐편의점 이용금액 10% 현금 캐시백'}, {'benefit_name': '카페/베이커리', 'benefit_detail': '카페 노티드 10% 캐시백 서비스'}]"
현대백화점 FIT카드,"[{'benefit_name': '쇼핑', 'benefit_detail': '현대백화점 5% 할인H.Point 최대6만포인트 추가적립현대백화점 2시간 무료주차권 제공'}]"
현대카드 이마트 e카드 Plus,"[{'benefit_name': '포인트/캐시백', 'benefit_detail': '[추가혜택]최대5% 신세계포인트 적립[기본혜택]0.5% 신세계포인트 적립'}, {'benefit_name': '대형마트', 'benefit_detail': '이마트 5% 신세계포인트 적립대형마트 0.5% 신세계포인트 적립'}, {'benefit_name': '쇼핑', 'benefit_detail': '온라인쇼핑  5% 신세계포인트 적립쇼핑 업종 0.5% 신세계포인트 적립'}, {'benefit_name': '의료', 'benefit_detail': '병원·약국 5% 신세계포인트 적립'}, {'benefit_name': '교육', 'benefit_detail': '학원 5% 신세계포인트 적립'}, {'benefit_name': '카페/베이커리', 'benefit_detail': '스타벅스 5% 신세계포인트 적립카페 0.5% 기본 적립'}, {'benefit_name': '편의점', 'benefit_detail': '이마트24 5% 신세계포인트 적립편의점 0.5% 신세계포인트 적립'}, {'benefit_name': '외식', 'benefit_detail': '외식 0.5% 신세계포인트 적립'}, {'benefit_name': '주유', 'benefit_detail': '주유 0.5% 신세계포인트 적립'}]"
싱가포르항공 크리스플라이어 더 베스트 신한카드,"[{'benefit_name': '항공마일리지', 'benefit_detail': '싱가포르항공 1만 5천 마일리지 적립국내외 가맹점 마일리지 적립싱가포르항공 보너스 마일리지 적립부스터마일즈 가입 시 추가 적립공제 마일리지 할인 쿠폰 제공'}, {'benefit_name': '프리미엄', 'benefit_detail': '싱가포르항공 인천/김해공항 특별 우대싱가포르항공 이용금액 결제일 할인공항 라운지 무료 이용'}]"
NH농협 올바른하나로(Hanaro) 카드,"[{'benefit_name': '대형마트', 'benefit_detail': '농협판매장 이용시 5%NH포인트 적립'}, {'benefit_name': '의료', 'benefit_detail': '병원, 약국 5% 청구할인'}, {'benefit_name': '대중교통', 'benefit_detail': '대중교통 3% NH포인트적립'}, {'benefit_name': '카페/베이커리', 'benefit_detail': '베이커리/커피 3% NH포인트 적립'}, {'benefit_name': '편의점', 'benefit_detail': '편의점 3% NH포인트 적립'}, {'benefit_name': '문화', 'benefit_detail': '온라인서점 3% NH포인트 적립'}, {'benefit_name': '영화', 'benefit_detail': '영화 예매 3% NH포인트 적립'}, {'benefit_name': '레저', 'benefit_detail': '전국 주요 놀이공원 할인 '}, {'benefit_name': '프리미엄', 'benefit_detail': '국제공항 라운지 무료이용'}, {'benefit_name': '금융', 'benefit_detail': '전자금융 수수료 면제'}, {'benefit_name': '포인트/캐시백', 'benefit_detail': 'OK Cashbag 제휴서비스'}]"
NH농협 올바른MYPICK 카드,"[{'benefit_name': '카페/베이커리', 'benefit_detail': '[기본서비스]전세계스타벅스/국내 카페 5%청구할인[FOOD PACK]베이커리 5% 청구할인'}, {'benefit_name': '대중교통', 'benefit_detail': '[기본서비스]전국 택시, 대중교통 5% 청구할인'}, {'benefit_name': '외식', 'benefit_detail': '[FOOD PACK]전세계 음식점 5% 청구할인'}, {'benefit_name': '편의점', 'benefit_detail': '[FOOD PACK]편의점 5% 청구할인'}, {'benefit_name': '쇼핑', 'benefit_detail': '[기본서비스]해외 전가맹점 5% 청구할인[SHOPPING PACK]온/오프라인 쇼핑 5% 청구할인[SHOPPING PACK]국내 면세점 5% 청구할인'}, {'benefit_name': '문화', 'benefit_detail': '[SHOPPING PACK]전국 서점 5% 청구할인[HEALTH&BEAUTY PACK]스포츠 경기,공연 예매 5% 청구할인'}, {'benefit_name': '주유', 'benefit_detail': '[TRAVEL PACK]전국주유소/LPG충전소 5% 청구할인'}, {'benefit_name': '레저', 'benefit_detail': '[TRAVEL PACK]국내외 여행/숙박 예약 5% 청구할인'}, {'benefit_name': '오토', 'benefit_detail': '[TRAVEL PACK]스피드메이트 엔진오일 교환시 현장할인'}, {'benefit_name': '의료', 'benefit_detail': '[MEDI PACK]전국 병원, 동물병원 5% 청구할인전국 약국 5% 청구할인한삼인, 의료기 판매점 5% 청구할인'}, {'benefit_name': '뷰티', 'benefit_detail': '[HEALTH&BEAUTY PACK]미용/H&B 스토어 5% 청구할인헬스클럽/필라테스/요가골프연습장/수영장 5% 청구할인'}, {'benefit_name': '영화', 'benefit_detail': '[HEALTH&BEAUTY PACK]영화 5% 청구할인'}, {'benefit_name': '프리미엄', 'benefit_detail': '국제 공항 라운지 무료이용'}, {'benefit_name': '금융', 'benefit_detail': '전자금융 수수료 면제'}, {'benefit_name': '포인트/캐시백', 'benefit_detail': '이용감사 보너스 포인트 제공'}]"
NH농협 Asiana Club (아시아나클럽) 카드,"[{'benefit_name': '항공마일리지', 'benefit_detail': '이용금액 1천원당 1~3마일리지 적립'}, {'benefit_name': '영화', 'benefit_detail': 'CGV, 롯데시네마, 메가박스 적립'}, {'benefit_name': '쇼핑', 'benefit_detail': '국내 면세점/아시아나 기내 면세점'}, {'benefit_name': '카페/베이커리', 'benefit_detail': '스타벅스, 커피빈, 탐앤탐스 적립'}, {'benefit_name': '문화', 'benefit_detail': '국내 서점/서적 적립'}, {'benefit_name': '레저', 'benefit_detail': '금강산콘도미니엄 현장할인 45~77%해외로밍 현장할인외화 환전 수수료 현장할인보험서비스 무료 가입웨딩토탈 서비스 5~10% 현장할인'}, {'benefit_name': '교육', 'benefit_detail': '전화영어, 화상영어 현장할인'}]"
NH농협 올바른지구카드,"[{'benefit_name': '대중교통', 'benefit_detail': '버스/지하철/택시/철도 7% 청구할인'}, {'benefit_name': '주유', 'benefit_detail': '전기차 충전 7% 청구할인'}, {'benefit_name': '레저', 'benefit_detail': '공유모빌리티 7% 청구할인스포츠 매장 5% 청구할인'}, {'benefit_name': '통신', 'benefit_detail': '이동통신요금 5% 청구할인 (월1건)'}, {'benefit_name': '쇼핑', 'benefit_detail': '오픈마켓 5% 청구할인'}, {'benefit_name': '외식', 'benefit_detail': '배달앱 5% 청구할인'}, {'benefit_name': '뷰티', 'benefit_detail': 'H&B매장 5% 청구할인'}, {'benefit_name': '카페/베이커리', 'benefit_detail': '커피전문점 2,000원 청구할인'}, {'benefit_name': '편의점', 'benefit_detail': '편의점 1,000원 청구할인 '}]"
코스트코 리워드 현대카드 Edition2,"[{'benefit_name': '연회비지원', 'benefit_detail': '이벤트기간'}, {'benefit_name': '대형마트', 'benefit_detail': '코스트코 최대 3% 포인트 적립'}, {'benefit_name': '쇼핑', 'benefit_detail': '국내외 가맹점 1% 포인트 적립'}, {'benefit_name': '포인트/캐시백', 'benefit_detail': '국내외 가맹점 1% 포인트 적립'}, {'benefit_name': '바우처', 'benefit_detail': '포인트를 코스트코 바우처로 교환'}, {'benefit_name': '편의점', 'benefit_detail': '국내외 가맹점 1% 포인트 적립'}, {'benefit_name': '영화', 'benefit_detail': '국내외 가맹점 1% 포인트 적립'}, {'benefit_name': '대중교통', 'benefit_detail': '국내외 가맹점 1% 포인트 적립'}, {'benefit_name': '카페/베이커리', 'benefit_detail': '국내외 가맹점 1% 포인트 적립'}]"
디지로카 Golf,"[{'benefit_name': '연회비지원', 'benefit_detail': '신규회원 연회비 100% 캐시백이벤트롯데카드 온라인 신청 특별 혜택'}, {'benefit_name': '레저', 'benefit_detail': '골프장, 골프연습장 최대 7% 캐시백'}, {'benefit_name': '납부 혜택', 'benefit_detail': '국내 가맹점 2~3개월 무이자 할부'}]"
New PAYCO 롯데카드,"[{'benefit_name': '간편결제', 'benefit_detail': 'PAYCO 가맹점에서PAYCO로 결제 시 최대 3%'}, {'benefit_name': '포인트/캐시백', 'benefit_detail': '국내외 온오프라인 가맹점에서일반결제 시 최대 0.7%'}]"
삼성 iD CLASSY 카드,"[{'benefit_name': '대형마트', 'benefit_detail': '기프트서비스 할인점 결제일 할인'}, {'benefit_name': '포인트/캐시백', 'benefit_detail': '국내외 가맹점 최대 2% 빅포인트적립'}, {'benefit_name': '쇼핑', 'benefit_detail': '국내외 가맹점 최대 2% 빅포인트적립'}, {'benefit_name': '의료', 'benefit_detail': '국내외 가맹점 최대 2% 빅포인트적립'}, {'benefit_name': '카페/베이커리', 'benefit_detail': '커피전문점 20% 결제일할인'}, {'benefit_name': '영화', 'benefit_detail': '영화 5,000원 할인'}]"
디지로카 Pet,"[{'benefit_name': '연회비지원', 'benefit_detail': '신규회원 연회비 100% 캐시백이벤트롯데카드 온라인 신청 특별 혜택'}, {'benefit_name': '반려동물', 'benefit_detail': '반려동물센터,동물병원 최대 7%캐시백'}, {'benefit_name': '납부 혜택', 'benefit_detail': '국내 가맹점 2~3개월 무이자 할부'}]"
기업은행 참! 좋은 다이소카드,"[{'benefit_name': '쇼핑', 'benefit_detail': '다이소매장 30%할인쿠팡, 티몬, 위메프 20% 할인'}, {'benefit_name': '뷰티', 'benefit_detail': '미용실 이용시, 20% 청구할인 '}, {'benefit_name': '카페/베이커리', 'benefit_detail': '스타벅스, 커피빈, 할리스, 투썸 등주요 카페 20% 할인!'}, {'benefit_name': '영화', 'benefit_detail': 'CGV, 롯데시네마 영화 4,000원 할인!'}, {'benefit_name': '대형마트', 'benefit_detail': '대형마트농협하나로클럽, 대형마트 5% 할인!'}, {'benefit_name': '레저', 'benefit_detail': '레저'}, {'benefit_name': '주유', 'benefit_detail': '휘발유, 등유, 경유, LPG 포함전 주유소 리터당 40원 할인!'}, {'benefit_name': '편의점', 'benefit_detail': '주 편의점·올리브영 10%할인'}]"
"GOLD FOR 롯데백화점, 현대카드","[{'benefit_name': '쇼핑', 'benefit_detail': '롯데백화점, 롯데아울렛, 롯데몰10% M포인트 적립100% M포인트 사용연간 보너스 10만 M포인트 적립'}, {'benefit_name': '포인트/캐시백', 'benefit_detail': '국내외 가맹점 1% M포인트 적립최대 50만 M포인트 긴급적립M포인트 사용L.POINT 서비스'}, {'benefit_name': '프리미엄', 'benefit_detail': 'THE LOUNGE 서비스 제공공항 및 특급호텔 발레파킹 무료 이용메탈 플레이트 제공'}, {'benefit_name': '바우처', 'benefit_detail': '롯데백화점 전용 쿠폰매달 7% 에누리 쿠폰 3매 제공10% 에누리 쿠폰 1매'}, {'benefit_name': '납부 혜택', 'benefit_detail': '롯데백화점 6개월 무이자 할부 서비스'}]"
쇼핑앤조이 카드,"[{'benefit_name': '대중교통', 'benefit_detail': '후불교통 및 택시비 청구할인!버스, 지하철, 택시 5% 할인'}, {'benefit_name': '통신', 'benefit_detail': '이동통신요금 자동이체 5% 청구할인통신3사 SKT, KT, LGU+'}, {'benefit_name': '쇼핑', 'benefit_detail': '국내 온라인 쇼핑 5,000원 할인!해외 온·오프라인 쇼핑 5% 할인!'}, {'benefit_name': '간편결제', 'benefit_detail': '모바일 간편결제 이용시 청구 할인!네이버페이, 카카오페이, 페이코'}, {'benefit_name': '카페/베이커리', 'benefit_detail': '스타벅스 2,000원 할인 사이렌 오더를 통한 주문 및 결제'}, {'benefit_name': '금융', 'benefit_detail': '당행 이체수수료/타행 출금수수료 면제환전 시 환율 70% 우대!'}]"
삼성 iD POCKET 카드,"[{'benefit_name': '대중교통', 'benefit_detail': '대중교통 1%·2% 결제일할인'}, {'benefit_name': '편의점', 'benefit_detail': '편의점 1%·8% 결제일할인'}, {'benefit_name': '외식', 'benefit_detail': '배달앱 1%·8% 결제일할인'}, {'benefit_name': '카페/베이커리', 'benefit_detail': '델리·커피전문점 1%·8% 결제일할인'}]"
롯데백화점 FLEX 카드,"[{'benefit_name': '포인트/캐시백', 'benefit_detail': '국내외 가맹점 L포인트 0.5% 적립'}, {'benefit_name': '문화', 'benefit_detail': '스트리밍 30% 결제일 할인문화업종 L.POINT 0.5% 적립'}, {'benefit_name': '카페/베이커리', 'benefit_detail': '카페 50% 결제일 할인카페업종 L.POINT 0.5% 적립'}, {'benefit_name': '프리미엄', 'benefit_detail': '롯데면세점 최대 15% 현장할인Mastercard World 서비스American ExpressPlatinum Elite 서비스'}, {'benefit_name': '쇼핑', 'benefit_detail': '쇼핑업종 L.POINT 0.5% 적립'}, {'benefit_name': '대형마트', 'benefit_detail': '대형마트 L.POINT 0.5% 적립'}, {'benefit_name': '통신', 'benefit_detail': '이동통신 L.POINT 0.5% 적립'}, {'benefit_name': '주유', 'benefit_detail': '주유업종 L.POINT 0.5% 적립'}, {'benefit_name': '편의점', 'benefit_detail': '편의점 L.POINT 0.5% 적립'}, {'benefit_name': '외식', 'benefit_detail': '외식업종 L.POINT 0.5% 적립'}, {'benefit_name': '영화', 'benefit_detail': '영화관 L.POINT 0.5% 적립'}, {'benefit_name': '레저', 'benefit_detail': '레저업종 L.POINT 0.5% 적립'}, {'benefit_name': '의료', 'benefit_detail': '의료업종 L.POINT 0.5% 적립'}, {'benefit_name': '뷰티', 'benefit_detail': '뷰티업종 L.POINT 0.5% 적립'}, {'benefit_name': '간편결제', 'benefit_detail': '간편결제 L.POINT 0.5% 적립'}, {'benefit_name': '렌탈', 'benefit_detail': '렌탈업종 L.POINT 0.5% 적립'}]"
NH농협 올바른Edu카드,"[{'benefit_name': '교육', 'benefit_detail': '유치원, 학원, 학습지 5% 청구할인교육비 자동납부 시 2천원 청구할인'}, {'benefit_name': '쇼핑', 'benefit_detail': '온라인쇼핑몰 0.5~1% 청구할인'}, {'benefit_name': '카페/베이커리', 'benefit_detail': '카페/베이커리 0.5~1% 청구할인'}, {'benefit_name': '영화', 'benefit_detail': '영화 0.5~1% 청구할인'}, {'benefit_name': '대중교통', 'benefit_detail': '대중교통 0.5~1% 청구할인'}, {'benefit_name': '편의점', 'benefit_detail': '편의점 0.5~1% 청구할인'}, {'benefit_name': '문화', 'benefit_detail': '온라인 도서 0.5~1% 청구할인'}, {'benefit_name': '통신', 'benefit_detail': '통신비 0.5~1% 청구할인'}, {'benefit_name': '뷰티', 'benefit_detail': '올리브영 0.5~1% 청구할인'}, {'benefit_name': '프리미엄', 'benefit_detail': '국제 브랜드 프리미엄 서비스 제공'}, {'benefit_name': '금융', 'benefit_detail': '전자금융 수수료 면제'}]"
