name,description,parsed_desc,annual_fee,tag_info,rewards,apply_link,image_url,detail_url
I-MILEAGE(아시아나),아시아나 1천원당 1.5마일리지 적립,"['항공', '할인 및 적립']","국내 4만1천원, 해외 4만2천원",정보 없음,정보 없음,https://tivan.naver.com/cac/ZMBFb3hTzUxyfe_S8N8-2rhJzvtlOFqnPOtFN158RKf85MWkuTK_b5UQedgdZnKpMnBBB1szPh9KXhx2Qe4dWcIQRTRGW_vKa4FNoJBzG1BHqsEIcKkJG-Hxfk7c2r-HWsITtpoIYnyl6STHtPPGKL51uCAfAAqCJ819gxP3cKSfgh3lHi8NpHTIOoQdSAUSVxGGOY75JkaQr-xbe3GWGYM88g2PrLVzL7n3xcnYjqxnpOjBOTUpyWeEtNs21w5z5aAPvBcR4ZA5Zzx3AjSA-g==?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/IB/10341/IB_10341_20240326-101521_hor.png,https://card-search.naver.com/item?cardAdId=10341
ALL 우리카드 Infinite,1만 4천 ALL 리워드 포인트 제공,['기타'],"국내 50만원, 해외 50만원",정보 없음,정보 없음,https://tivan.naver.com/cac/ZzAIiBkMEW4PtcsmoGw5xEWcoOog9olP0W9WkLJbizBsnNisDN49CnrCtVBh5Nai4SXftvBx2wpVTsXFdx_2_3meUixZ4MFv9RO4sTUpimOGRbCLOOx_F1BmTbbVU2OfuehPwlFLW2bJifsP96jHg9gkZoctiptg4Oc-_09QZT8MVZCHjFpZLttjxKs8vOUMZMwpI7rpijhjPD1RHIrMX-JEwbZfl_vciY1TGZzfKzpDhF4RQX2JXwVKiFRHd31Fv0MiUYWCl8-AAi3QoZOga626CpQomeQu-FbKX6Gz0Jf1Yv_BStyfmceL4pg2avfLAYE9hq7RDjHFS-Zw4rF9a-X6zlhd5cYWV53brlxiB64Jjk_6ctvQTDW16zBkry33T9POs7O1PwFBZzsi0qjHaSSoiGsBfdvKxIPdfllQWcIxMPaPx4XJjVlFXmEVmuf2?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/WR/10315/WR_10315_20240104-101941_ver.png,https://card-search.naver.com/item?cardAdId=10315
신한카드 MY CAR,전국 주유소 리터당 80원 결제일할인,"['주유', '할인 및 적립']","국내 2만7천원, 해외 3만원",신규 회원 최대 100% 지급,정보 없음,https://tivan.naver.com/cac/BQf4gUZB6H380W7F3AksEyAh7R_6zg0Te1m0yDvZtqCIhWFJfEbMrkgj8aOqRi9DIqiOJy_Zif52b2SuWK928_bgQfbIMipGbHG4rJfWdNTQ1HORrgwDw2HUCecjiKnPHwzkgoxZ12cvDzM-FtLyudWKrC1lxWYRQIzijRgJ8pNdIBYgMabdHeVRkKud5HIj5rFRyjr7BvqFiPxJJrAh1aQyFqQ0z5TGk1VLRKXDIhOmGGZuJ-bxVDivmnIuUQKD3Ogs9l9-Mn2eZDyq02N6ZPYQXzWETojt9x-2Z_w_XSYLu_89yXf3v3ZsGz9cQJIFwBt8GFHFQGCd0cHClxsO-xl06oqMnNO7nw0Hm8sXcy34xhlVqntQAt9kNyQu93_1?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/SH/3756/SH_3756_20230721-100538_ver.png,https://card-search.naver.com/item?cardAdId=3756
신한카드 Deep On Platinum+,간편결제 국내 온라인 10% 할인,['할인 및 적립'],"국내 3만원, 해외 3만3천원",신규 회원 최대 100% 지급,정보 없음,https://tivan.naver.com/cac/2FsU1gRbvKR1tkpxr8tlFRiu0bfztG74o95X_ZQORotyCkHc4EDG535jEGcI2rq1VxowjFAfv0lsSH60OdpC9nT4TU1W1oHGGQxvc1nJ0iQw8Faby9RjhpacY45tWN4LE62oqQOPBW9-x-faSUbz0eRnn1nxVNOHg-W1JXwFSSqsKwV7QyM_w-Ld8o39nAYMQ982xvq3isROqJD_hAKO-BZmgn6QQdvRE5tY3oCNR7TS9vMePbumtxp103WtKWeEPVJK5YGTs1Ebwk1ip83stzxJ0dUh9EOOs6ShyHEcZLjTlgNfVF8THhlrZH82JOnvBwiueEkUdLmT5ayvb9_9CiGbVTpaWujF6d3I5VFx6tTDpZBVFJAKH5yk2jD8-FCq?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/SH/2533/SH_2533_hor.png,https://card-search.naver.com/item?cardAdId=2533
KB국민 그린카드(서울형),연회비없음! 쇼핑 최대 3%,['쇼핑'],"국내전용 없음, 해외겸용 없음",정보 없음,정보 없음,https://tivan.naver.com/cac/7A7gyr1OJAJjSB9HTqmVoyPC7YjJJsbKutkYlJckXZ5PqnV5raDU9nQD2sDr1D5TR-G-4NBwsJNqVSaWrDMaMeA44DAFbJk0GAvVAdQmnrQYptcgounNbyqmxFeANVAL3H6tPpHNQTKpdTvWPNDVj1QlWd0JbaFcdkhX7rhz9sO5lHU0Q_fUUoY5OmHI1tyWEaFaIEPGhdKoHTNVeb4CPM5NQr_qNSreGWKY0X2VziIxtwvsbw4ekI5QNlWYHQ1aO6QatvuQKbg-Z3o0ZhApceWSBxq2jFUl_USoZO_HZK0ATaLQADZ5FgEDiQUBDcElyVftLpGh5ZraaOP_fJ59fED-0TAITF9StUzGYsV1oxg3WnLD9p8yMCDb4WAVywm_?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/KB/3076/KB_3076_20230308-153450_hor.png,https://card-search.naver.com/item?cardAdId=3076
신한카드 Point Plan,해외 결제금액 1% 포인트 적립,['할인 및 적립'],"국내 2만원, 해외 2만3천원",신규 회원 최대 100% 지급,정보 없음,https://tivan.naver.com/cac/iXHgqy16xCiP-6XtzbFZ7NhvKp2-HitF7zhez_jJwlkokOGuyAbesIvxGYrm6hR0_lqjWLr6Mems4C2oC0OvG_lp68Z0_iCuStXIost0Qgigp38ohfQ3ufYEpXOQ8P3PMT5a2dKfS_FQTB9FtvaRChyiUf9gWPX6rRhXb83Lb9l_m1jERfmTlVkW2VbSbmoN-bnpUdGp-PfSdfjlXR6WMsToEFgQKV5qUKG8fUsUMUC8Sj-x-0J2SJ2EU9AZH5h9e9Uk4eiK5CDZvcbEDjc7plDQMeDOQmBU8DkCj10ikuFcfBHyUkv-uSoYNfdOVI2fbZ-L3WIi4vvU96ib_kIMRj3kpz20KsrHVBEq9DXq8B3X0lHzfSaEsv9_LzpL8Z6C?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/SH/10327/SH_10327_20240304-100741_ver.png,https://card-search.naver.com/item?cardAdId=10327
신한카드 Biz Plan,사업성 경비 업종 4% 추가 적립,['할인 및 적립'],"국내 3만원, 해외 3만3천원",신규 회원 최대 100% 지급,정보 없음,https://tivan.naver.com/cac/C-fV3t6K6ADeYoDYhS9xdkjtHC6joxtoSdxx6ZQihTHFPuGFr2E21OpcUULJEnmCU0W68A8f0vp1oMrEEhOLHozfM1SBH_C_hO5AunaDyVtWGF-8vfCKDKD6sYCJJzhX5IHciwM9RBMGnC6ia-MDg-cg8SuWFmW1pcg0NFOPfpk8P3Hf1JKLDnzpK61fm7BYsAOPcX67vdFWnl9VpeHhoG_3-KLFEk-NqiC9-PCGfGlckuMciLiKg1iSPuV-DQZLbB0YHyzGLp5bSX_Ueb8E7E3OjOnNAzPI_0jCqznGYQYivCAjgcLRZ3BzIOQg1CXod9m2lEA9XcLN2FrsgRz7VC7l29E7g85GDsTt6306t2uJcn8pOvIMPUme-SZ1RJfvqPnzhxXARsqlePkunuSDMg==?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/SH/10445/SH_10445_20241206-153231_hor.png,https://card-search.naver.com/item?cardAdId=10445
KB국민 마이핏카드(할인형),외식·마트·주유·통신 등 생활영역,"['주유', '통신', '음식']","국내 1만원, 해외 1만원",정보 없음,정보 없음,https://tivan.naver.com/cac/Zw2vGRkXxyNxeglpTed9BcNuZdNhOUnTHv9P6l_4eS-Vz2DnMD5PUIdIYmpmjp8GRK6wRBBNaBwGVNu_m128IArZ13l-Fh0_HR60rNtKXrAUMxDyw_q2R9daPqxdkvgGdBAIFdqI9XcQXJ5Fck5-B3gYD9enXx_neRFLXy1b2Y6GhSZkOxgoYD-7k9tSEkjImqBgT6-2ZXVpnor1ecbi9DNUt61F7rxrJdtubTVbVigrbQZyvEYNSD-rzbADlRUcRenoSkzsyLgbuTO2m7IiSJx1Nx7N-LzJRgXCDtZpPBPOG30dfbfedOCZY_rE-zXtbrc2-BNFnAH_7QIUZOC2zIpznjDyDsY8_KgqqIYoeJKuREHmt-sA8i27TPJAGitR?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/KB/3638/KB_3638_20230308-153603_hor.png,https://card-search.naver.com/item?cardAdId=3638
신한카드 YOLOⓘ,6개 선택처 10~20% 할인율 선택,['할인 및 적립'],"국내 1만5천원, 해외 1만8천원",신규 회원 최대 100% 지급,정보 없음,https://tivan.naver.com/cac/gk__lpN0a6CoqIfG4FHu3fSNSdyek3tQ618HrYpsVqBsAJZG_-cKVSE3S_SyvwVDzqBMbLEHlnDMA5Kao1fdlBi-ij9ZxWJmAXq0b2PYqqXNpjiuX-cgAObYNLW0ODBY_x6T5TxL2AGN1LDi208D9qjLh0ulo65oGNYw0C8iMRB1o5QlcZ50dqCvVODXwPQn7UyB4t_vypC5IWv8ycJX9ph9jqw1SEopb5YqnS-JYQ8vuJ1Fa-vOwen7nIYbYuzsGplylqITbkr28IrllO_cKCBYRLxL5vZcraq6V_wYdpM_TO0OdBcgoodIwkcDmH-ylesaDwYft3tkW-bXHMwxrVhKW4M_ROfhpOjKDQlpwSBOIrEFkEcpOVL2qIBlTQMV?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/SH/1570/SH_1570_hor.png,https://card-search.naver.com/item?cardAdId=1570
신한카드 YaY,"넷플릭스, 유튜브 프리미엄 30%적립",['할인 및 적립'],"국내 2만3천원, 해외 2만6천원",신규 회원 최대 100% 지급,정보 없음,https://tivan.naver.com/cac/LVLJOb3TlWGOBicP7YWH8XYPSHOuKLmY2vUs7h6eNuxPrriKAHoedztgilqeM387m7NJnNi9aLuKvL0tBTnvEY4cM_nPuhYEzNHB2JPAptE8p1WFzuVzmuGtgXTKX-gwQJBdhfwN_8C9gfxhS-biU86zOKdi1mRtWpaQnFAhz-IYwP3L4Suj_-f6yotvWtxUnUf67BvY0lMKQVcOHea2y-QlYQZJrQv0EK5OFVF6AaNyBkagDfP42FhrokjhPBjJcbsJKAva0xxxXbwWBOb-rm4PI3QFDaISU8bqd02POxMxAElPbe0eD3cZEXq1AMqkTNdgUm5sULVYtTa1QG1BVKrEOQAQIhbXxr2RvLJfUtZgfFZd__j5Y9qcjGK-QlQX?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/SH/3636/SH_3636_hor.png,https://card-search.naver.com/item?cardAdId=3636
신한카드 B.Big(삑),"버스, 지하철 일 최대 600원 할인","['교통', '할인 및 적립']","국내 1만원, 해외 1만3천원",신규 회원 최대 100% 지급,정보 없음,https://tivan.naver.com/cac/QB7Bcso6dRdC8ZRx31Q08UcrofWXVywKWXrpTyiXf2E-kRRY05vFv1GlxDa7C5Bv7aUsL2QLDl7VS5LzuYXYtcmw2N_S5gkfzAy8HeZeLaaDY7Qr-cFknT5uMIk6J2t_nA6znfb1NwHZz3IZEQJFWehoFCUHTBtSSEHpEsD4g0fe56QIOxuulTilOzwtwPfXhIEeNfWXKnlOpTahE1w2KjtW8-NkhvyqZz7-Q1tLWnnAxZiSpcBKyDiPsrBwykFvGGM-SN742GZ-qgt0dhD4sp2Cdyo93KIyojXf37IHPsUydiF4w_MpT-KEx5eMw6wqBHu3QI7v32umIjTXWkGruqx6u5heP1sqJxNUBovGYkKEYK_cJMYbZh6TvZ-8_GYX?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/SH/1292/SH_1292_hor.png,https://card-search.naver.com/item?cardAdId=1292
I-MILEAGE(대한항공),대한항공 1천원당 1마일리지 적립,"['항공', '할인 및 적립']","국내 4만1천원, 해외 4만2천원",정보 없음,정보 없음,https://tivan.naver.com/cac/V5RblkaFoAz2WS0h-CWbErhJzvtlOFqnPOtFN158RKd5wVgTUXCdIVNaAl18ge3mzmlvmvRcTlrW78O49SGKDQ5duNy_2SWQ1veBX-N59cdHc5PvrGjR7BkI91c-wJKGs-QxAi3hgtOB7LSqPV87B8yUi3rpa3VB6xisENoC-WCfaCxltJ7nR3uH_6i5QH1lUDMVZ2RvfEfi_ea0x_9y78xRznhfQ-zn-kR0-xuTTXEEdUPcFZ30ePIV6WBG8tyxp_Jb3Kthvg2shDCBo4VozA==?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/IB/10340/IB_10340_20240326-101050_hor.png,https://card-search.naver.com/item?cardAdId=10340
신한카드 Deep Store,생활쇼핑 가맹점 최대 15% 할인,"['쇼핑', '할인 및 적립']","국내 1만3천원, 해외 1만6천원",신규 회원 최대 100% 지급,정보 없음,https://tivan.naver.com/cac/Uqrr6I_n-npcnoFBlVdAqk2hMlk9p_lfd-eUSbrwEsQPYgOh_TGMlJ8eHc_aza_47KFnNFZlhOa9BSVAmGKyzlrBVJQqS0bdCas6VP9xayMZN3l8QDesgYaGY0XESJmDp0ZeECXNFDjZ944PrRHzAQ4EhLeSJW_4wwOZ3OydeaAP8WunaXBca4c5y8LAB9oAdkGz330YFJczwkfpxq3yLF59TG_5lmrs1EAV3z8umsmfenN1QNwNcTK0-lFFN8xEXu8_JMMd7o7DXUot7LM2l55g20_7tsK9x_uKL37N3uigYuTXEUBOm0fn0pssQ4vXt5k2uVzEbACI2rnxnCi3PqWhFdvb7FllYavsK4b-Ona8sRILyoX7UKJ-TelXLaoJ?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/SH/2532/SH_2532_hor.png,https://card-search.naver.com/item?cardAdId=2532
KB국민 Easy Pick카드,쇼핑·마트·주유·교통 5% 기본적립,"['교통', '주유', '쇼핑', '할인 및 적립']","국내 2만원, 해외 2만원",정보 없음,정보 없음,https://tivan.naver.com/cac/J0VZhseyudEe_iTU6JAOrtyucqqDAjl8KgsSJgY2aztBO0yXXNwsuI029IVX5GqlHHbpkOOM5iRCtLreYTRjD9ivjeuk6i6JAx5Mleq-owGN_JDvUpPuOglP5tyGpZnd0vJqq3P6V17xR206b8z__-37EVcNuF7u1a56lbrFcQ-M8vnHdHS22D__T69fYRSQhoSM33ocqUaPghOuv3z66QUAMqs_RckHwS0WTxYYMA7RduLsYfLs-MAZ8ncg6wtmV2aNR8kop7uiZfP5q3lCe_IHp_bstCu9YBQQHIJs476LFjAFJcmqxmicy5CCAMteXB2KNdsZYWaXPUTGiBuJF18h6uAqHPuvvhVSPzn_kb7M1vEIYhCakIRs32xg-Lm4?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/KB/2857/KB_2857_20230308-152855_hor.png,https://card-search.naver.com/item?cardAdId=2857
신한카드 B.Big(마이펫 스노우볼),대중교통 일 최대 600원 할인,"['교통', '할인 및 적립']","국내 1만원, 해외 1만3천원",신규 회원 최대 100% 지급,정보 없음,https://tivan.naver.com/cac/XgWEdXoA3zDz2WasFP3gCdPAfrAjAF48K3vpmrYpWPXD4Hi_riCqrKDoErs2dwQog-qyGSRaLKMcf9Vuu0Gsi8r6L2uv8s4kMPffjiFMYmKmSV6jtufeM2SPEcxso3zn5YnYy5Hsy2-oY_kLyMdZ8tpWMEUyCBgV482l7LZX2GON6D_LUdIC7spR-6BI9rEvBvH1dg2iU8wjkW119cnrTeN8IBYjQdKSylzp3NbweMyUFBwTaeBBLYOAHT3hBpQKuRsNYQLialgvLGJJKXltVlwN5QKYaUqhMGDjoyknN5SL9uxtgAj3M3vas3Rcjr-67nuvzw6eOSAMsnL285RR3POWSp1FiTTvIpcc6LYv5MX5p1ZSNcug0hVK0rpsT7pW?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/SH/2976/SH_2976_ver.png,https://card-search.naver.com/item?cardAdId=2976
참! 좋은 kt wiz 카드,케이티 위즈파크 입장권 3천원 할인!,['할인 및 적립'],해외 5천원,정보 없음,정보 없음,https://tivan.naver.com/cac/uOg-CfP3dCFv0A5wiihKl7hJzvtlOFqnPOtFN158RKex0xZU2nrZpjI7k1ZZdtTEH_0utal4OAkVdrHQ-3OGRH1u99QWKzD2QE0qjOiTw-oQvOCuhU1vS58rAoWConRFQo5TlmVl5kY-B-PNiwBKUpuHrhtvVrLSV-2pLV773P__B9cOxHZlkU7Zyzf4dmrKjGXw1ou1MongayP6Lu_qVjevp3s6fyHRyIDh7mfnYsC7T6-NBT1FXZ3GduU8H33R_Cve5LhYHJuxHF3KiaaeWw==?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/IB/1340/IB_1340_hor.png,https://card-search.naver.com/item?cardAdId=1340
IKEA Family with 신한카드,"이케아 10%할인, 푸드 15%할인",['할인 및 적립'],"국내 1만5천원, 해외 1만8천원",정보 없음,정보 없음,https://tivan.naver.com/cac/Wzm_PgnF0YTdV36uguGKuoMK1Hg7kDHTgpC9_JtUHImT7auWLxsbVZ7b6_CU3jn4Nz6a1D0MfhMPMqzbTDhBG11ZJlJ49VOYschJTTwH89d50L6pXn-JmCQ7dXVjsWc2w-9HOpRAuRY7ueaYPcgoNiLUSyOuliPDFzRhkCpYZkKwIWl2NCDWhTj38jcENR32Fjv8Z8f4fimX97F4pf_kc5OeIZM-RB69E24pxSPYCBj_buP_80Tw1Sm9JIPCZUpWtqNh2lZ6H6rBGB4DEVzXrm8EhVK3jImp5Rq0duHiBh1PEa8b7pTp46v3sUyM45m5jaFOxSXXH3h4I_tSkRow8RqU96T-12ALfdWgq9KT9JrS3MNtoVPxAduCGwY5YVGp?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/SH/10057/SH_10057_20210528-113059_hor.png,https://card-search.naver.com/item?cardAdId=10057
신한카드 플리(산리오캐릭터즈),전가맹점 최대 0.9% 결제일 할인,['할인 및 적립'],"국내 1만5천원, 해외 1만8천원",정보 없음,정보 없음,https://tivan.naver.com/cac/AyUwI27SFWmB3tde-tU52vhxkLkbQasR__cnQgOC4FPg9SZDf-pAsoHnak7MXTTQEBJuLs0qYR9w5_ea_dhpvkcBbhsUzTjqKoZe9TeDRmHP1y-KGMIwqaVZrDILi0gelpeaasw6JGchdVTC16AcdtLws9gscHs0DTWaLBsBU6UibRVUUFuXHVfdaQ7antkKL6ABgnN9GRUA8R1r98nl6n7TRQzFu_0L_nM_qfAz1IS46izw4hIL2bzSbn3ASWmKHeFgln9JA3bUwrxPqn7ulc2GcqtyUkrZqO9ode6xzGwr4-u15yBDQJsKr90yAMd1rqQumEPqk5Qcj4m-ezCObhxSlOv52BrvhDp5jrcikvlOce3RkTMB6ZYQlx0pFd8U0saWHxDtwzDQFkqhtcER_w==?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/SH/10245/SH_10245_20230331-174419_ver.png,https://card-search.naver.com/item?cardAdId=10245
티머니 Pay & GO 신한카드,"버스, 지하철 30% 결제일 할인카드","['교통', '할인 및 적립']","국내 1만5천원, 해외 1만8천원",정보 없음,정보 없음,https://tivan.naver.com/cac/YwThC20u28E0bZN6cYQHNkPOWwdK2UQ8QcCSlInxvfGxlHstPIloY10iXpWMuQe7kJnNikD6dPTYt9TMN-foXBsaziYcyZP9JYGmosBNfgmN-KTfmjJKvjIf-IbTsoIU3bzMiC2Y0vV7875se2a0qJrFqN4MhhKu7XSX60Sxppet4wEaEiYxmtTxJixCfCYye1nDsQBiLPW9cJjBNCtpz2gi1H40ZiAzITajvTA-HvFuuN81JwwlWTUXtZgmmO3PC-W5pw7desYxpP8juAzjn_aPdlFRyQHGU1MilzzlSG-VWRQC193-w9uZNoIoPR1FUt5crNhD1Hkh-iJOn_fCB2nmxatLqH0FkCSG7w4MgKJaKwmTIW108HvzSAtan_uXbs3YNnjsSFDLNloWisvAPg==?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/SH/10201/SH_10201_20240415-144041_ver.png,https://card-search.naver.com/item?cardAdId=10201
L.PAY 신한카드,전월실적/한도없이 0.1% 적립,['할인 및 적립'],"국내 1만7천원, 해외 2만원",정보 없음,정보 없음,https://tivan.naver.com/cac/RWhgO4e-yfTIxr3gpLDotLQ3g7FqAYbLvwc3eDLR7ILQmVcAVNFIA13NdL280tj_fuXONrBXfbey62EZdEyTlOzBabfGK-GQYr_tGmhWCnbeHOgkhkrGEbZQthcbj26HWNVppf9MCzMNiu470ug3nkxeF0jrm3K0Yg_hMRUMqIwKQfmQ27zMMSR_yPlgpTCF9tEO1BK5dpfpdbn5fHCj7QNytXejeZI1LoW_aEj-qVr4ouFYYRknGZQ5NEKWahOhBqWGeD8UgmnDi_72iLBBnSSDAhJCdz_3b1XofNYd9FWcUpRXMbKtr-N4Hv36eTvF_E23rui0D41cWitfV7Sdy2exo4TbbSgh5C6ZzyeOHu0=?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/SH/3816/SH_3816_ver.png,https://card-search.naver.com/item?cardAdId=3816
신한카드 Globus,해외 수수료 최대 1.18% 할인,['할인 및 적립'],"국내 2만2천원, 해외 2만5천원",정보 없음,정보 없음,https://tivan.naver.com/cac/vESzOmdMSgbg1LUseRtNnT0C24867XRwyno-dIPm8ieI-NslatVQ5NaGXxi1745jPZ1Om6WM4PvbYbK62LHsvltFedAnaiJzYypOJr09Y6Lcy6DwYDM_pCyMMuDlOFkAqUNYTknhWdBHwOzeBNwbBU5p7EOmqqzJ_3qLv3f8L5-TPH2EjhTFlsA-k86nXV68oZ4c0ElrfChyHqKjCHhaeub3mz1gpZFhGwou14NHAEV58LmQSSqSJZzjAzos-RVcEkgBc3uSNmOBLcwVZ5xON8EXthWLXIcBgJHt5Z57fuw2nOTnHQowyZlGZFFUnz6JN-wM0g_OM_6xNsEDhgFwyfG-AdN0axgsDBPETf6_q_MC1cbI85gYvQ1-BAhRPgzX?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/SH/10260/SH_10260_20230607-141031_ver.png,https://card-search.naver.com/item?cardAdId=10260
KB국민 Easy on카드,야놀자·여기어때·데일리호텔 5% 할인,['할인 및 적립'],"국내 2만원, 해외 2만원",정보 없음,정보 없음,https://tivan.naver.com/cac/qYKYOgDbJh6hm4PjNQlQqVwTdoJEgAAy11NDmYEd55XhFy202bMR6rAXfYz_i_yrbB3U_WcZT01c57qqZHSDRdStQ4eDGmc1ElYpOH1fgQwlnXxxXP0T_TBvFVRM-P29LA5EHUDH08yKPRDVku29T0PrmaSRUtEMtrtvihR59haLIESYeGjr__A8CkE0cSsNOHHq_t6N32gWiTbNTL1RrQwjL6zWKfbZhm_UBFfn2G75cPJARlw6ePoRaJ5-N6qM_15nK5871kRC3T5cHWtmAg6LFGH7_ozmlPNNkkvsEQavV6HNvlWCWCFOi3gNwKRnRanbfzYV4Qh77s6GR6oQSsbkyB29kKsmvZ0GpOny0uthvM6h1_hutIDCLKR9teWD?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/KB/2856/KB_2856_20230308-152844_hor.png,https://card-search.naver.com/item?cardAdId=2856
신한카드 경차사랑 Life,경차 유류세 연간 최대 30만원 환급,['기타'],"국내전용 없음, 해외겸용 없음",정보 없음,정보 없음,https://tivan.naver.com/cac/QOULhRJP4nDE0LyJnesRLgaslc4HkCWtvJ--uv6vMqC8uhawFPZBVat6tvsqbSNBucFAWzXcAjVIwrpVMsaal32RMeE4Va591Avc_y0ABxHi6TT-rJ23aHo4WroWh4dSsZywUr1ME2cnUudPM22jJaXiCFOKDd4qyEXr4k55uAvPYUjECt0SktnA3TgeNuNtHPQ5gI9GJTC9SQbP6Jx3LQWRCL0zTnij1gh_Wq_l52iyrqbcSkHhYg4Utj7ZDToQKdgks4e2RQ5oXermuLKR8XNmc3c7BUFoC-jfSBhdXQl7mxFOR9d7ctfSA9A8xBLYDJ2GS6dZnrTPtxz3V8IUv8G8fJt9DjEfYvLo_FZ1KfxkvjjNrpLo5tXdGXYQCoV6?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/SH/2348/SH_2348_hor.png,https://card-search.naver.com/item?cardAdId=2348
JADE Prime,전세계 공항 라운지 무료 이용 가능!,['기타'],"국내 29만5천원, 해외 30만원",정보 없음,정보 없음,https://tivan.naver.com/cac/IRK1Xx16fq8BD7PYF6u_YrhJzvtlOFqnPOtFN158RKe78w-oHQ6BdD7XsYLX5gHiOXB03o32gB4zAUWKVJ5dy0DMlsdsVyW4AKY1-5E4lVjwLFyREXUan8cOEuUcbkESOIW0v4vxqiRYH5_YCB643icZgX9DNeoJbwnxBPgERi_FpiuGzlKaGVGauTT5OAzfZ7iJQlR2kWd4QBwzVz6GVAcrz8yixkSQ2utDMde8dYmMN6udxi-tKNq7DUqG5amz?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/SK/10371/SK_10371_20240619-095356_ver.png,https://card-search.naver.com/item?cardAdId=10371
KB국민 Green Wave 1.5℃ 카드,친환경마켓 20% 포인트리 적립,['할인 및 적립'],"국내 1만5천원, 해외 1만5천원",정보 없음,정보 없음,https://tivan.naver.com/cac/5BerhjCBqS7rIF3r4AMaaso6FXfbPCFJM4msZ0sUIE7uly50UHX3-8PdRyqQEfQH1JqIbw0ZYzbTs-2e5WznaOsG_FFnP2ltzkJtp4k_Vzs3s4BIV9j7Uk_jlVYqSF-igOd6AdVB_dprJKx_A9nCCcXJN0fGEACROfeGnepWhkk4qneCgrvVam9t6deJEXUr_UuZOViqE5Gnpa2N51DaqRmzrAWwkgcYz3KzWQbJJmhkd1qLwAeN5-N3YiWrOrz7Ur9TGjrFdC2FknIvW1DGtYQJ9FzuewC1T-GOK74TjjC0uNw59Em7kUJTequIJYLYfTvul0DRRc19Ne7o6wUTgO8IHUtt0LACWHCo_eWs00McCbBw_dTMzyN2zwmr20gJ?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/KB/10059/KB_10059_20230308-152907_hor.png,https://card-search.naver.com/item?cardAdId=10059
JADE First,골프/프리미엄 아울렛 50% 청구할인,['할인 및 적립'],"국내 59만5천원, 해외 60만원",정보 없음,정보 없음,https://tivan.naver.com/cac/IRK1Xx16fq8BD7PYF6u_YrhJzvtlOFqnPOtFN158RKfa3LbWsA9x3xPLRBkRLbf3OXB03o32gB4zAUWKVJ5dy0DMlsdsVyW4AKY1-5E4lVjwLFyREXUan8cOEuUcbkESOIW0v4vxqiRYH5_YCB643t0VZGpQVCUC-_tEbJLMEO7FpiuGzlKaGVGauTT5OAzfEwyXZBhP93lpER21FBS9bQcrz8yixkSQ2utDMde8dYl4HPzNS_ot-giXE3TQhi8C?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/SK/10372/SK_10372_20240618-180009_ver.png,https://card-search.naver.com/item?cardAdId=10372
LGE.COM 신한카드,LGE.COM 플러스 서비스 제공,['기타'],"국내 2만5천원, 해외 2만8천원",정보 없음,정보 없음,https://tivan.naver.com/cac/XUC81Ipjgb0nn2WU1D76MMUevVf7EevRVOyFoezmlNo_PD5YT8utngdDBrtVrJCRmJpmvDak0O7jPQSQ0ukgU9PbUON9JZGeOnevEUrU40vxksSGXbSBIS-yr_Vgtkc_GgIiM990h0hhD5tyJSeRLB2nOYSBfCf4tVHP5fWebmbxy8rDx5Sth2XbjCj564ESegqjECoU1kt_lvNtlVJ4xNTt9enW1sV6REpyKwwrzaqg1-g0Hp_IWlr0B0Y_qynNUAen4fRzx6SqmjMWfW5ll_gJZ0OP8zGxoyrDXlgKGxAppHp0nI07Dd4DD38hBRN7LOXl93qTKbgmkRgw4CeAItDnClln1fow3yVTSzCWha9zM_YxAAB8CT0S1jbKDpSQIGVFlxbYC0G-41PwEH2nPQ==?ce=register,https://vertical.pstatic.net/vertical-cardad/creatives/SH/10465/SH_10465_20250310-160715_ver.png,https://card-search.naver.com/item?cardAdId=10465
